ID;trialno;condition;rt;self_poss_loss;other_poss_gain;diff_diff;resp_code
20;22;control;1303;360;120;480;0
20;23;control;2042;180;340;520;1
20;24;control;1704;360;160;520;0
20;25;control;2976;360;120;480;1
20;26;control;2634;240;300;540;0
20;27;control;1282;380;60;440;0
20;28;multi-motive;3029;280;280;560;1
20;30;multi-motive;1753;360;120;480;1
20;31;multi-motive;2840;380;20;400;0
20;33;multi-motive;2583;360;120;480;0
20;34;control;2015;160;360;520;1
20;35;control;1677;340;180;520;0
20;37;multi-motive;2109;340;180;520;0
20;38;multi-motive;2379;240;300;540;0
20;39;multi-motive;2099;380;40;420;0
20;40;control;1106;40;380;420;1
20;41;control;2386;340;180;520;1
20;42;control;2553;380;40;420;0
20;43;multi-motive;2376;280;280;560;1
20;44;multi-motive;2746;160;360;520;1
20;46;multi-motive;1535;380;100;480;0
20;47;multi-motive;1863;360;160;520;1
20;49;multi-motive;1171;20;380;400;1
20;50;multi-motive;1434;100;380;480;1
20;51;multi-motive;3140;160;360;520;0
20;52;multi-motive;1946;300;240;540;1
20;53;multi-motive;2314;60;380;440;1
20;57;control;973;20;380;400;1
20;58;multi-motive;1836;60;380;440;1
20;59;multi-motive;2061;120;360;480;1
20;60;multi-motive;1657;240;300;540;1
20;61;multi-motive;2812;320;220;540;0
20;62;multi-motive;1307;380;60;440;0
20;63;multi-motive;3590;340;180;520;0
20;64;control;1387;160;360;520;1
20;65;control;1823;380;40;420;0
20;66;control;3728;300;240;540;0
20;67;multi-motive;2106;180;340;520;1
20;68;multi-motive;2643;120;360;480;1
20;69;multi-motive;642;220;320;540;0
20;70;multi-motive;1236;180;340;520;1
20;71;multi-motive;1042;40;380;420;1
20;72;multi-motive;2568;40;380;420;1
20;73;control;2143;180;340;520;1
20;74;control;3257;120;360;480;1
20;75;control;2648;380;20;400;0
20;76;multi-motive;2327;360;160;520;0
20;77;multi-motive;2157;20;380;400;1
20;78;multi-motive;1331;380;20;400;0
20;79;multi-motive;1830;100;380;480;1
20;80;multi-motive;2965;300;240;540;0
20;82;control;3344;100;380;480;1
20;83;control;2722;380;20;400;0
20;84;control;2369;100;380;480;1
21;1;control;3799;300;240;540;0
21;2;control;2487;40;380;420;0
21;3;control;2065;180;340;520;0
21;4;multi-motive;2803;340;180;520;0
21;5;multi-motive;2367;380;60;440;1
21;6;multi-motive;2735;280;280;560;0
21;7;control;3260;380;20;400;1
21;8;control;2530;120;360;480;0
21;9;control;1928;320;220;540;1
21;10;multi-motive;1372;300;240;540;1
21;11;multi-motive;1102;280;280;560;1
21;12;multi-motive;1714;60;380;440;0
21;13;multi-motive;3005;300;240;540;0
21;14;multi-motive;1233;180;340;520;1
21;15;multi-motive;2909;40;380;420;0
21;16;control;2470;360;160;520;1
21;17;control;3560;20;380;400;0
21;18;control;1394;120;360;480;1
21;19;control;1802;160;360;520;0
21;20;control;1999;360;120;480;1
21;21;control;2533;360;160;520;1
21;22;control;1767;340;180;520;1
21;23;control;3532;240;300;540;0
21;25;multi-motive;3797;160;360;520;0
21;26;multi-motive;3983;360;160;520;1
21;27;multi-motive;1440;60;380;440;1
21;28;multi-motive;1611;160;360;520;1
21;29;multi-motive;2810;220;320;540;0
21;30;multi-motive;2179;340;180;520;1
21;31;multi-motive;1978;180;340;520;0
21;33;multi-motive;1337;360;120;480;1
21;34;multi-motive;2416;380;20;400;0
21;35;multi-motive;1400;360;160;520;0
21;36;multi-motive;2010;380;40;420;1
21;37;multi-motive;2150;100;380;480;1
21;38;multi-motive;1317;120;360;480;1
21;40;control;2854;380;100;480;0
21;41;control;1585;240;300;540;1
21;42;control;1584;160;360;520;1
21;43;control;1938;380;20;400;0
21;47;multi-motive;1612;240;300;540;1
21;48;multi-motive;1009;20;380;400;1
21;49;control;1933;380;60;440;0
21;51;control;3816;380;40;420;0
21;52;control;1449;20;380;400;1
21;53;control;3849;100;380;480;0
21;54;control;3491;320;220;540;0
21;55;control;2348;220;320;540;1
21;56;control;2201;300;240;540;0
21;58;multi-motive;2974;380;20;400;1
21;59;multi-motive;2987;20;380;400;0
21;60;multi-motive;1582;380;100;480;0
21;61;multi-motive;1991;220;320;540;1
21;62;multi-motive;2172;380;40;420;0
21;63;multi-motive;2530;380;60;440;1
21;64;multi-motive;3430;240;300;540;0
21;65;multi-motive;1358;320;220;540;0
21;66;multi-motive;3265;320;220;540;1
21;67;multi-motive;2826;380;100;480;1
21;68;multi-motive;1800;40;380;420;1
21;69;multi-motive;1473;100;380;480;0
21;70;control;2502;280;280;560;1
21;71;control;3102;380;40;420;1
21;72;control;3118;60;380;440;1
21;73;control;2795;60;380;440;1
21;74;control;2384;360;120;480;0
21;75;control;1801;100;380;480;1
21;76;control;2191;280;280;560;0
21;77;control;1418;180;340;520;1
21;78;control;1473;40;380;420;1
21;79;control;2314;380;100;480;1
21;81;control;2483;340;180;520;0
21;83;multi-motive;2291;120;360;480;0
22;1;control;2633;360;160;520;1
22;2;control;3108;220;320;540;1
22;3;control;1561;280;280;560;1
22;4;control;1619;180;340;520;1
22;5;control;1236;120;360;480;1
22;6;control;2733;380;20;400;0
22;7;control;1908;180;340;520;1
22;8;control;1591;100;380;480;1
22;9;control;2025;380;40;420;0
22;10;control;2074;160;360;520;1
22;11;control;1601;40;380;420;1
22;12;control;1494;40;380;420;1
22;13;multi-motive;1475;120;360;480;1
22;14;multi-motive;2272;380;20;400;0
22;15;multi-motive;1888;60;380;440;1
22;16;multi-motive;1419;240;300;540;1
22;17;multi-motive;1529;120;360;480;1
22;18;multi-motive;2829;360;160;520;0
22;19;multi-motive;1357;220;320;540;1
22;20;multi-motive;1360;40;380;420;1
22;21;multi-motive;1672;160;360;520;1
22;22;multi-motive;1948;380;40;420;0
22;23;multi-motive;1636;280;280;560;1
22;24;multi-motive;1573;380;100;480;1
22;25;control;2112;60;380;440;1
22;27;control;1355;100;380;480;1
22;28;control;2252;380;40;420;1
22;29;control;1593;240;300;540;1
22;30;control;3061;320;220;540;0
22;31;control;1721;160;360;520;1
22;32;control;1493;20;380;400;1
22;33;control;1855;340;180;520;1
22;34;control;2623;380;60;440;1
22;35;control;2726;380;60;440;0
22;37;multi-motive;1716;280;280;560;1
22;38;multi-motive;2333;380;60;440;0
22;39;multi-motive;1647;220;320;540;1
22;40;control;1981;360;120;480;1
22;41;control;2079;380;20;400;0
22;42;control;1811;300;240;540;1
22;43;multi-motive;2346;380;60;440;1
22;44;multi-motive;1629;240;300;540;1
22;45;multi-motive;1525;20;380;400;1
22;46;multi-motive;2371;380;100;480;1
22;48;multi-motive;2577;320;220;540;1
22;49;multi-motive;1814;160;360;520;1
22;50;multi-motive;1314;180;340;520;1
22;51;multi-motive;2555;360;120;480;1
22;52;multi-motive;1623;300;240;540;1
22;53;multi-motive;2082;360;160;520;0
22;54;multi-motive;1216;100;380;480;1
22;55;multi-motive;1921;380;40;420;1
22;56;multi-motive;1294;180;340;520;1
22;57;multi-motive;1333;40;380;420;1
22;59;control;1610;340;180;520;1
22;61;multi-motive;1355;320;220;540;1
22;62;multi-motive;1602;20;380;400;1
22;63;multi-motive;1303;300;240;540;1
22;64;multi-motive;2304;360;120;480;1
22;67;control;1070;60;380;440;1
22;68;control;1222;20;380;400;1
22;69;control;1509;120;360;480;1
22;70;multi-motive;1494;100;380;480;1
22;71;multi-motive;2203;380;20;400;0
22;72;multi-motive;1481;340;180;520;1
22;73;control;1483;240;300;540;1
22;74;control;1077;220;320;540;1
22;75;control;1629;360;120;480;1
22;76;control;1411;320;220;540;1
22;77;control;1441;380;100;480;1
22;78;control;1519;380;100;480;0
22;79;multi-motive;977;60;380;440;1
22;81;multi-motive;1988;340;180;520;0
22;83;control;1672;300;240;540;1
22;84;control;1224;280;280;560;1
23;1;reciprocity;2460;380;20;400;0
23;2;reciprocity;2213;20;380;400;1
23;3;reciprocity;2311;380;20;400;1
23;4;reciprocity;3925;360;120;480;0
23;5;reciprocity;3497;380;100;480;1
23;6;reciprocity;3100;300;240;540;0
23;8;empathy;3233;380;40;420;1
23;9;empathy;1567;100;380;480;1
23;10;empathy;1861;120;360;480;1
23;11;empathy;2332;360;160;520;1
23;12;empathy;2236;380;60;440;1
23;13;empathy;1390;280;280;560;1
23;14;empathy;2805;300;240;540;1
23;15;empathy;1540;240;300;540;1
23;16;reciprocity;3796;360;160;520;1
23;17;reciprocity;3157;280;280;560;0
23;18;reciprocity;2825;160;360;520;1
23;19;empathy;2883;160;360;520;1
23;20;empathy;2756;380;100;480;1
23;21;empathy;2173;40;380;420;1
23;22;reciprocity;1982;360;120;480;1
23;23;reciprocity;2197;120;360;480;1
23;24;reciprocity;2348;220;320;540;1
23;25;reciprocity;1872;380;60;440;1
23;26;reciprocity;1937;320;220;540;1
23;27;reciprocity;2470;60;380;440;1
23;28;empathy;2124;20;380;400;1
23;29;empathy;2062;380;20;400;1
23;31;reciprocity;1943;160;360;520;1
23;32;reciprocity;1995;280;280;560;1
23;33;reciprocity;2408;60;380;440;1
23;34;empathy;2781;320;220;540;1
23;36;empathy;2228;240;300;540;1
23;38;reciprocity;1943;180;340;520;1
23;39;reciprocity;2671;300;240;540;1
23;40;reciprocity;2542;380;60;440;1
23;41;reciprocity;1809;380;40;420;0
23;42;reciprocity;2347;240;300;540;1
23;43;reciprocity;1292;40;380;420;1
23;44;reciprocity;1496;100;380;480;1
23;46;reciprocity;2283;340;180;520;1
23;47;reciprocity;3825;360;160;520;1
23;48;reciprocity;2288;320;220;540;1
23;49;reciprocity;2020;100;380;480;1
23;50;reciprocity;2232;180;340;520;1
23;51;reciprocity;3018;120;360;480;1
23;53;empathy;3229;60;380;440;1
23;54;empathy;1574;320;220;540;1
23;55;empathy;3041;100;380;480;1
23;56;empathy;2226;180;340;520;1
23;57;empathy;2084;360;120;480;1
23;58;empathy;2157;220;320;540;1
23;60;empathy;1587;60;380;440;1
23;62;reciprocity;1851;380;100;480;1
23;63;reciprocity;2216;240;300;540;1
23;64;empathy;2631;380;20;400;1
23;65;empathy;2210;220;320;540;1
23;66;empathy;2185;40;380;420;1
23;68;reciprocity;3160;220;320;540;1
23;69;reciprocity;1645;40;380;420;1
23;71;reciprocity;1874;340;180;520;1
23;72;reciprocity;1514;20;380;400;1
23;73;empathy;2351;120;360;480;1
23;74;empathy;3128;180;340;520;1
23;75;empathy;3319;380;40;420;0
23;76;empathy;2987;280;280;560;1
23;78;empathy;1555;20;380;400;1
23;79;empathy;1738;360;160;520;1
23;80;empathy;2269;380;100;480;1
23;82;empathy;2796;340;180;520;1
23;83;empathy;1672;300;240;540;1
23;84;empathy;2987;160;360;520;1
24;1;empathy;1373;320;220;540;1
24;2;empathy;1249;100;380;480;1
24;4;empathy;1009;160;360;520;1
24;5;empathy;889;300;240;540;0
24;6;empathy;902;220;320;540;1
24;7;reciprocity;899;300;240;540;1
24;8;reciprocity;1031;360;120;480;1
24;9;reciprocity;1287;340;180;520;0
24;10;reciprocity;1224;280;280;560;1
24;11;reciprocity;1841;60;380;440;0
24;12;reciprocity;1151;20;380;400;1
24;13;reciprocity;1505;180;340;520;1
24;14;reciprocity;856;160;360;520;1
24;15;reciprocity;1193;340;180;520;1
24;16;reciprocity;1199;100;380;480;0
24;17;reciprocity;1392;380;100;480;1
24;18;reciprocity;886;380;60;440;1
24;19;reciprocity;1186;360;160;520;1
24;20;reciprocity;1110;240;300;540;1
24;21;reciprocity;972;60;380;440;1
24;22;empathy;781;20;380;400;1
24;23;empathy;780;280;280;560;1
24;24;empathy;977;60;380;440;1
24;25;reciprocity;742;220;320;540;1
24;26;reciprocity;1081;40;380;420;1
24;27;reciprocity;1674;380;20;400;0
24;28;empathy;1783;380;100;480;1
24;30;empathy;1141;340;180;520;1
24;31;empathy;1006;180;340;520;1
24;32;empathy;780;320;220;540;1
24;33;empathy;934;40;380;420;1
24;34;empathy;1176;100;380;480;1
24;35;empathy;867;380;40;420;1
24;36;empathy;1723;180;340;520;0
24;37;empathy;1149;340;180;520;1
24;40;reciprocity;1186;300;240;540;1
24;41;reciprocity;816;120;360;480;1
24;42;reciprocity;1564;220;320;540;0
24;43;empathy;1891;220;320;540;1
24;44;empathy;1347;380;40;420;1
24;45;empathy;1015;360;120;480;1
24;46;empathy;1255;240;300;540;1
24;47;empathy;1207;380;20;400;1
24;48;empathy;1722;20;380;400;1
24;49;empathy;756;240;300;540;1
24;50;empathy;1809;380;60;440;0
24;51;empathy;776;380;20;400;1
24;53;reciprocity;1670;380;100;480;0
24;54;reciprocity;1722;320;220;540;1
24;55;reciprocity;1709;380;60;440;1
24;56;reciprocity;1015;160;360;520;1
24;57;reciprocity;1058;360;120;480;1
24;58;empathy;1129;380;100;480;1
24;59;empathy;1695;300;240;540;1
24;60;empathy;1482;60;380;440;1
24;61;reciprocity;2273;360;160;520;0
24;62;reciprocity;1339;120;360;480;1
24;63;reciprocity;1087;380;40;420;1
24;64;reciprocity;831;100;380;480;1
24;65;reciprocity;1259;380;40;420;1
24;69;reciprocity;1034;180;340;520;1
24;70;reciprocity;1907;380;20;400;1
24;71;reciprocity;874;280;280;560;1
24;72;reciprocity;1111;240;300;540;0
24;73;empathy;796;360;160;520;1
24;74;empathy;1757;280;280;560;1
24;75;empathy;941;160;360;520;1
24;76;reciprocity;1235;320;220;540;0
24;77;reciprocity;1392;40;380;420;1
24;78;reciprocity;1368;20;380;400;1
24;79;empathy;1137;360;120;480;1
24;80;empathy;1092;360;160;520;1
24;81;empathy;1375;120;360;480;1
24;82;empathy;1088;380;60;440;1
24;83;empathy;552;120;360;480;1
24;84;empathy;1072;40;380;420;1
25;1;reciprocity;2119;360;120;480;1
25;2;reciprocity;1978;180;340;520;1
25;3;reciprocity;1974;340;180;520;0
25;4;empathy;1711;240;300;540;1
25;5;empathy;2593;300;240;540;1
25;6;empathy;1682;240;300;540;1
25;7;reciprocity;1612;380;60;440;1
25;8;reciprocity;1359;220;320;540;1
25;9;reciprocity;1935;320;220;540;0
25;10;empathy;3575;320;220;540;1
25;11;empathy;1332;160;360;520;1
25;12;empathy;1703;180;340;520;1
25;14;empathy;1646;60;380;440;1
25;15;empathy;1102;40;380;420;1
25;17;empathy;2314;360;120;480;1
25;18;empathy;1485;160;360;520;1
25;19;empathy;891;100;380;480;1
25;20;empathy;1284;120;360;480;1
25;21;empathy;2741;380;60;440;1
25;22;empathy;2399;380;40;420;0
25;23;empathy;1828;360;120;480;1
25;24;empathy;2878;380;20;400;1
25;25;reciprocity;2891;380;40;420;1
25;26;reciprocity;1895;320;220;540;1
25;27;reciprocity;1480;180;340;520;1
25;28;reciprocity;1270;160;360;520;1
25;29;reciprocity;1975;240;300;540;0
25;30;reciprocity;2243;220;320;540;1
25;31;reciprocity;2898;380;100;480;1
25;32;reciprocity;1071;20;380;400;1
25;33;reciprocity;2180;380;60;440;0
25;34;empathy;2362;280;280;560;1
25;35;empathy;1190;220;320;540;1
25;36;empathy;1497;360;160;520;1
25;37;empathy;945;180;340;520;1
25;38;empathy;1845;380;20;400;0
25;40;empathy;740;20;380;400;1
25;41;empathy;1397;280;280;560;1
25;43;empathy;1137;20;380;400;1
25;44;empathy;1165;120;360;480;1
25;45;empathy;990;60;380;440;1
25;46;reciprocity;2540;160;360;520;1
25;47;reciprocity;2066;100;380;480;1
25;48;reciprocity;1497;280;280;560;1
25;50;reciprocity;996;40;380;420;1
25;51;reciprocity;2220;380;100;480;0
25;52;empathy;1432;340;180;520;1
25;53;empathy;2363;40;380;420;1
25;54;empathy;2280;360;160;520;1
25;56;reciprocity;2093;60;380;440;1
25;57;reciprocity;1758;280;280;560;1
25;58;empathy;2452;380;100;480;1
25;59;empathy;2533;380;40;420;1
25;60;empathy;3096;300;240;540;0
25;61;empathy;2253;380;100;480;1
25;62;empathy;1945;100;380;480;1
25;63;empathy;936;320;220;540;1
25;64;reciprocity;2417;300;240;540;1
25;66;reciprocity;179;120;360;480;1
25;67;empathy;1927;340;180;520;1
25;69;empathy;2754;380;60;440;1
25;70;reciprocity;2290;360;160;520;1
25;71;reciprocity;3507;380;40;420;0
25;72;reciprocity;1274;60;380;440;1
25;73;reciprocity;1293;340;180;520;1
25;74;reciprocity;2531;360;160;520;1
25;75;reciprocity;1270;300;240;540;1
25;77;reciprocity;2758;380;20;400;0
25;78;reciprocity;1971;360;120;480;1
25;79;reciprocity;2201;380;20;400;0
25;80;reciprocity;3037;40;380;420;1
25;81;reciprocity;1144;100;380;480;1
25;82;reciprocity;1196;120;360;480;1
25;83;reciprocity;1909;240;300;540;1
25;84;reciprocity;2583;20;380;400;1
26;2;reciprocity;2904;180;340;520;1
26;3;reciprocity;2213;20;380;400;1
26;4;empathy;2469;380;60;440;1
26;5;empathy;1923;220;320;540;1
26;6;empathy;1135;40;380;420;1
26;7;reciprocity;3529;340;180;520;1
26;9;reciprocity;1231;180;340;520;1
26;10;empathy;1784;280;280;560;0
26;11;empathy;1770;20;380;400;1
26;12;empathy;2557;380;60;440;1
26;13;empathy;1989;340;180;520;1
26;14;empathy;1490;40;380;420;1
26;15;empathy;3437;380;40;420;1
26;17;empathy;2329;380;100;480;1
26;18;empathy;1518;100;380;480;1
26;19;reciprocity;2718;340;180;520;1
26;20;reciprocity;1999;220;320;540;1
26;21;reciprocity;2232;40;380;420;1
26;22;empathy;1394;180;340;520;1
26;23;empathy;1607;300;240;540;1
26;24;empathy;1659;120;360;480;1
26;25;reciprocity;1704;380;40;420;1
26;26;reciprocity;1041;100;380;480;1
26;28;empathy;1771;280;280;560;0
26;29;empathy;1263;300;240;540;1
26;31;reciprocity;1859;380;20;400;1
26;32;reciprocity;2609;100;380;480;1
26;33;reciprocity;1709;60;380;440;1
26;34;reciprocity;1963;360;160;520;1
26;35;reciprocity;1432;380;100;480;1
26;36;reciprocity;1451;300;240;540;1
26;37;empathy;2451;20;380;400;1
26;38;empathy;2037;120;360;480;1
26;39;empathy;1382;240;300;540;1
26;40;reciprocity;2608;360;120;480;1
26;41;reciprocity;1160;320;220;540;1
26;42;reciprocity;987;240;300;540;1
26;43;reciprocity;1547;220;320;540;1
26;44;reciprocity;2903;280;280;560;0
26;45;reciprocity;3232;380;100;480;1
26;46;reciprocity;1564;40;380;420;1
26;47;reciprocity;1378;240;300;540;1
26;48;reciprocity;1553;120;360;480;1
26;49;empathy;2142;360;120;480;1
26;50;empathy;1079;380;40;420;0
26;51;empathy;1424;180;340;520;1
26;52;reciprocity;2308;60;380;440;1
26;53;reciprocity;1363;20;380;400;1
26;54;reciprocity;980;160;360;520;1
26;55;empathy;1146;160;360;520;1
26;56;empathy;2016;60;380;440;1
26;57;empathy;1101;220;320;540;0
26;58;empathy;1713;160;360;520;1
26;59;empathy;1444;380;100;480;1
26;61;empathy;3420;380;20;400;1
26;62;empathy;1570;360;160;520;1
26;63;empathy;1541;320;220;540;1
26;64;empathy;1272;240;300;540;1
26;65;empathy;2160;360;120;480;1
26;66;empathy;1281;60;380;440;1
26;69;reciprocity;1429;120;360;480;0
26;70;reciprocity;2198;360;160;520;0
26;71;reciprocity;3049;380;40;420;0
26;72;reciprocity;2433;160;360;520;1
26;73;empathy;2176;340;180;520;1
26;74;empathy;2236;320;220;540;1
26;75;empathy;2244;380;20;400;1
26;76;empathy;1241;360;160;520;1
26;78;empathy;1600;100;380;480;1
26;79;reciprocity;1577;300;240;540;0
26;80;reciprocity;2306;380;60;440;0
26;81;reciprocity;2175;360;120;480;0
26;83;reciprocity;1958;280;280;560;1
26;84;reciprocity;2469;380;20;400;0
27;1;empathy;2339;180;340;520;1
27;2;empathy;2695;20;380;400;0
27;3;empathy;1380;100;380;480;1
27;4;empathy;1947;100;380;480;1
27;6;empathy;2289;380;20;400;0
27;8;reciprocity;3303;300;240;540;1
27;9;reciprocity;2621;380;40;420;0
27;10;empathy;2467;220;320;540;1
27;11;empathy;2234;320;220;540;1
27;12;empathy;2023;380;20;400;1
27;13;reciprocity;2652;380;20;400;1
27;14;reciprocity;2110;180;340;520;0
27;15;reciprocity;2144;360;160;520;1
27;16;reciprocity;1196;360;160;520;1
27;17;reciprocity;3406;320;220;540;0
27;18;reciprocity;2517;280;280;560;1
27;20;reciprocity;1977;380;100;480;1
27;21;reciprocity;1654;380;20;400;1
27;22;reciprocity;2435;380;40;420;1
27;23;reciprocity;1577;340;180;520;1
27;24;reciprocity;3859;280;280;560;1
27;25;empathy;1395;120;360;480;1
27;26;empathy;1952;380;100;480;1
27;27;empathy;1293;180;340;520;1
27;28;empathy;2763;340;180;520;0
27;29;empathy;2537;380;100;480;1
27;30;empathy;1046;240;300;540;1
27;31;empathy;1518;380;60;440;1
27;33;empathy;1231;40;380;420;1
27;34;reciprocity;1702;300;240;540;0
27;35;reciprocity;1750;220;320;540;1
27;36;reciprocity;1329;340;180;520;0
27;37;empathy;1258;300;240;540;1
27;39;empathy;936;160;360;520;1
27;40;empathy;3276;340;180;520;1
27;41;empathy;1495;360;120;480;1
27;42;empathy;3498;220;320;540;0
27;43;empathy;1570;320;220;540;1
27;44;empathy;1552;60;380;440;1
27;45;empathy;1715;360;120;480;1
27;46;reciprocity;1708;60;380;440;0
27;47;reciprocity;2276;220;320;540;1
27;48;reciprocity;2168;360;120;480;0
27;50;empathy;1201;160;360;520;1
27;51;empathy;1399;360;160;520;1
27;52;empathy;1111;120;360;480;1
27;53;empathy;1807;20;380;400;1
27;54;empathy;2569;300;240;540;1
27;55;reciprocity;1118;180;340;520;1
27;56;reciprocity;2472;380;100;480;0
27;58;empathy;997;360;160;520;1
27;59;empathy;963;280;280;560;1
27;61;reciprocity;2136;240;300;540;1
27;62;reciprocity;2474;60;380;440;1
27;63;reciprocity;3144;20;380;400;0
27;64;reciprocity;1311;40;380;420;0
27;66;reciprocity;1320;240;300;540;0
27;67;reciprocity;1596;120;360;480;0
27;68;reciprocity;1267;100;380;480;1
27;69;reciprocity;1534;120;360;480;1
27;70;reciprocity;1262;160;360;520;0
27;71;reciprocity;1168;100;380;480;1
27;72;reciprocity;1074;40;380;420;1
27;73;empathy;830;380;40;420;1
27;74;empathy;1107;280;280;560;1
27;75;empathy;1612;380;40;420;1
27;76;empathy;1212;60;380;440;1
27;77;empathy;1416;380;60;440;0
27;78;empathy;1013;40;380;420;1
27;80;reciprocity;1779;320;220;540;1
27;81;reciprocity;1083;360;120;480;1
27;82;reciprocity;1511;20;380;400;0
27;83;reciprocity;1205;380;60;440;0
27;84;reciprocity;2165;380;60;440;0
28;1;reciprocity;1746;360;160;520;1
28;2;reciprocity;1183;100;380;480;1
28;3;reciprocity;1251;360;120;480;1
28;4;reciprocity;835;360;120;480;1
28;5;reciprocity;840;380;100;480;1
28;6;reciprocity;811;60;380;440;1
28;7;reciprocity;738;220;320;540;1
28;8;reciprocity;1322;240;300;540;1
28;9;reciprocity;1852;240;300;540;1
28;10;empathy;2783;380;100;480;1
28;11;empathy;3211;360;120;480;1
28;12;empathy;823;40;380;420;1
28;13;empathy;1185;180;340;520;1
28;14;empathy;1224;180;340;520;1
28;15;empathy;1047;120;360;480;1
28;16;reciprocity;2523;320;220;540;1
28;19;empathy;1026;100;380;480;1
28;20;empathy;966;20;380;400;1
28;21;empathy;962;160;360;520;1
28;22;reciprocity;1480;280;280;560;1
28;23;reciprocity;1054;120;360;480;0
28;24;reciprocity;2071;180;340;520;1
28;25;empathy;1983;20;380;400;1
28;26;empathy;997;300;240;540;1
28;27;empathy;1695;340;180;520;1
28;28;empathy;1330;360;160;520;1
28;29;empathy;1081;320;220;540;1
28;31;reciprocity;2038;380;40;420;1
28;32;reciprocity;1681;380;20;400;0
28;33;reciprocity;1256;100;380;480;1
28;34;reciprocity;2568;300;240;540;1
28;35;reciprocity;1299;20;380;400;1
28;36;reciprocity;1509;320;220;540;1
28;37;empathy;2274;380;40;420;1
28;38;empathy;1227;320;220;540;1
28;39;empathy;1046;60;380;440;1
28;40;reciprocity;1532;180;340;520;1
28;41;reciprocity;1329;160;360;520;0
28;42;reciprocity;1565;40;380;420;0
28;43;empathy;1367;380;60;440;0
28;44;empathy;796;280;280;560;1
28;45;empathy;1659;380;20;400;1
28;46;reciprocity;846;280;280;560;1
28;47;reciprocity;770;160;360;520;1
28;48;reciprocity;2760;380;100;480;1
28;49;reciprocity;889;220;320;540;1
28;51;reciprocity;2056;300;240;540;0
28;52;reciprocity;1516;380;20;400;1
28;53;reciprocity;1016;40;380;420;1
28;54;reciprocity;1007;340;180;520;1
28;55;empathy;2387;360;120;480;1
28;57;empathy;1179;380;20;400;0
28;59;reciprocity;1169;360;160;520;1
28;60;reciprocity;3340;380;40;420;0
28;62;reciprocity;1728;340;180;520;1
28;63;reciprocity;1011;20;380;400;1
28;65;empathy;1675;380;40;420;1
28;66;empathy;1612;360;160;520;1
28;67;reciprocity;1191;380;60;440;1
28;68;reciprocity;1106;120;360;480;1
28;69;reciprocity;1464;60;380;440;1
28;70;empathy;2515;340;180;520;1
28;71;empathy;679;220;320;540;1
28;72;empathy;1284;240;300;540;1
28;73;empathy;937;60;380;440;1
28;74;empathy;1535;280;280;560;1
28;76;empathy;812;100;380;480;1
28;77;empathy;759;160;360;520;1
28;78;empathy;668;40;380;420;1
28;79;empathy;924;380;100;480;1
28;80;empathy;773;120;360;480;1
28;81;empathy;1259;300;240;540;1
28;82;empathy;1468;240;300;540;1
28;83;empathy;1154;220;320;540;1
28;84;empathy;2594;380;60;440;1
29;1;empathy;1433;320;220;540;1
29;3;empathy;1910;160;360;520;1
29;4;empathy;2231;240;300;540;1
29;5;empathy;2290;20;380;400;1
29;7;empathy;3759;380;100;480;1
29;8;empathy;2391;180;340;520;1
29;9;empathy;3852;360;160;520;1
29;11;reciprocity;1894;360;120;480;1
29;13;reciprocity;3680;180;340;520;1
29;14;reciprocity;1702;240;300;540;1
29;15;reciprocity;3372;280;280;560;1
29;16;reciprocity;1563;300;240;540;1
29;17;reciprocity;1513;100;380;480;1
29;18;reciprocity;1539;20;380;400;1
29;19;empathy;1868;40;380;420;1
29;21;empathy;1480;160;360;520;1
29;22;empathy;2302;380;60;440;1
29;24;empathy;1817;60;380;440;1
29;25;reciprocity;3515;360;160;520;1
29;26;reciprocity;3036;380;60;440;0
29;27;reciprocity;2668;40;380;420;1
29;29;reciprocity;2636;380;20;400;0
29;30;reciprocity;2512;120;360;480;1
29;31;empathy;2014;180;340;520;1
29;32;empathy;2056;280;280;560;1
29;33;empathy;1263;100;380;480;1
29;34;reciprocity;1864;120;360;480;1
29;35;reciprocity;1544;220;320;540;1
29;36;reciprocity;1216;160;360;520;1
29;38;reciprocity;2271;380;100;480;1
29;39;reciprocity;1199;40;380;420;1
29;40;reciprocity;1399;320;220;540;1
29;41;reciprocity;1284;60;380;440;1
29;43;empathy;1049;60;380;440;1
29;44;empathy;3304;360;120;480;0
29;45;empathy;935;380;100;480;1
29;46;reciprocity;1320;180;340;520;1
29;47;reciprocity;1010;240;300;540;1
29;48;reciprocity;3044;380;40;420;1
29;49;empathy;161;380;40;420;0
29;50;empathy;1860;100;380;480;1
29;51;empathy;1367;220;320;540;1
29;52;reciprocity;1865;220;320;540;1
29;54;reciprocity;2298;380;100;480;1
29;55;empathy;1361;360;160;520;1
29;56;empathy;853;320;220;540;1
29;57;empathy;1181;220;320;540;1
29;58;empathy;1703;120;360;480;1
29;59;empathy;1582;380;20;400;1
29;61;reciprocity;1301;20;380;400;1
29;62;reciprocity;962;340;180;520;1
29;63;reciprocity;1445;380;60;440;1
29;64;empathy;851;300;240;540;1
29;65;empathy;903;120;360;480;1
29;66;empathy;1629;240;300;540;0
29;67;empathy;1267;40;380;420;1
29;68;empathy;779;20;380;400;1
29;69;empathy;1384;280;280;560;1
29;70;reciprocity;1351;280;280;560;1
29;71;reciprocity;1544;160;360;520;1
29;72;reciprocity;817;100;380;480;1
29;73;empathy;1226;340;180;520;1
