"","ID","trialno","condition","rt","self_poss_loss","other_poss_loss","diff_diff","resp_code"
"6236","24",20,"control",915,20,380,400,1
"6237","24",21,"control",760,60,380,440,1
"6238","24",22,"control",1730,220,320,540,0
"6239","24",23,"control",3210,380,100,480,1
"6240","24",24,"control",3135,120,360,480,1
"6241","24",25,"multi-motive",1631,320,220,540,0
"6242","24",26,"multi-motive",3477,20,380,400,1
"6243","24",27,"multi-motive",749,40,380,420,1
"6244","24",28,"control",2721,180,340,520,1
"6245","24",29,"control",2021,100,380,480,0
"6246","24",30,"control",2852,380,40,420,0
"6247","24",31,"multi-motive",972,20,380,400,1
"6248","24",32,"multi-motive",2542,100,380,480,1
"6249","24",33,"multi-motive",3054,360,120,480,1
"6250","24",34,"control",2191,300,240,540,1
"6251","24",35,"control",1915,280,280,560,0
"6252","24",36,"control",877,40,380,420,1
"6253","24",37,"control",2104,280,280,560,0
"6255","24",39,"control",2539,160,360,520,0
"6256","24",40,"multi-motive",1865,300,240,540,1
"6259","24",43,"control",2468,340,180,520,1
"6260","24",44,"control",3042,160,360,520,1
"6261","24",45,"control",1726,220,320,540,1
"6262","24",46,"control",1541,360,160,520,0
"6263","24",47,"control",1534,380,100,480,0
"6264","24",48,"control",1903,300,240,540,0
"6265","24",49,"control",2779,380,40,420,1
"6267","24",51,"control",1619,380,60,440,0
"6268","24",52,"multi-motive",2181,280,280,560,1
"6269","24",53,"multi-motive",1380,60,380,440,1
"6270","24",54,"multi-motive",2132,360,160,520,1
"6271","24",55,"control",3224,120,360,480,1
"6272","24",56,"control",1482,320,220,540,1
"6273","24",57,"control",1984,380,20,400,1
"6274","24",58,"multi-motive",1895,380,60,440,0
"6275","24",59,"multi-motive",2284,280,280,560,0
"6276","24",60,"multi-motive",2557,180,340,520,1
"6277","24",61,"control",1496,180,340,520,1
"6278","24",62,"control",2201,240,300,540,0
"6279","24",63,"control",2635,340,180,520,0
"6280","24",64,"multi-motive",1048,120,360,480,1
"6281","24",65,"multi-motive",1703,380,100,480,1
"6282","24",66,"multi-motive",2378,120,360,480,1
"6283","24",67,"multi-motive",3330,380,40,420,1
"6284","24",68,"multi-motive",3046,40,380,420,0
"6285","24",69,"multi-motive",1144,60,380,440,1
"6286","24",70,"control",2905,60,380,440,0
"6287","24",71,"control",2830,360,120,480,1
"6288","24",72,"control",1646,240,300,540,1
"6289","24",73,"control",1596,320,220,540,0
"6290","24",74,"control",2223,360,120,480,0
"6291","24",75,"control",2557,380,20,400,0
"6292","24",76,"multi-motive",1590,380,40,420,1
"6293","24",77,"multi-motive",1584,360,160,520,1
"6294","24",78,"multi-motive",1945,340,180,520,1
"6296","24",80,"multi-motive",1833,340,180,520,1
"6297","24",81,"multi-motive",1713,160,360,520,1
"6298","24",82,"multi-motive",1155,380,100,480,0
"6299","24",83,"multi-motive",2437,380,60,440,0
"6300","24",84,"multi-motive",1109,320,220,540,1
"6301","25",1,"multi-motive",3061,60,380,440,1
"6302","25",2,"multi-motive",3024,20,380,400,0
"6303","25",3,"multi-motive",1745,360,120,480,0
"6304","25",4,"control",2549,380,100,480,1
"6305","25",5,"control",1836,100,380,480,1
"6306","25",6,"control",2231,100,380,480,0
"6307","25",7,"multi-motive",1751,300,240,540,1
"6308","25",8,"multi-motive",1582,160,360,520,1
"6309","25",9,"multi-motive",3286,340,180,520,0
"6310","25",10,"control",2157,120,360,480,0
"6311","25",11,"control",1220,320,220,540,1
"6312","25",12,"control",1257,160,360,520,1
"6313","25",13,"multi-motive",1053,240,300,540,0
"6315","25",15,"multi-motive",1096,160,360,520,1
"6316","25",16,"control",2466,380,60,440,1
"6318","25",18,"control",1499,380,40,420,0
"6319","25",19,"multi-motive",3693,360,160,520,0
"6320","25",20,"multi-motive",2497,380,100,480,0
"6321","25",21,"multi-motive",2026,120,360,480,0
"6322","25",22,"control",1102,360,120,480,0
"6323","25",23,"control",2788,220,320,540,1
"6324","25",24,"control",1188,180,340,520,1
"6325","25",25,"multi-motive",3048,320,220,540,1
"6326","25",26,"multi-motive",3552,220,320,540,1
"6327","25",27,"multi-motive",2915,180,340,520,0
"6328","25",28,"control",2279,380,100,480,0
"6329","25",29,"control",2815,360,120,480,1
"6330","25",30,"control",1266,380,40,420,0
"6331","25",31,"control",1432,240,300,540,1
"6332","25",32,"control",2341,380,20,400,0
"6333","25",33,"control",1515,320,220,540,0
"6334","25",34,"multi-motive",2030,320,220,540,1
"6335","25",35,"multi-motive",1800,380,100,480,1
"6336","25",36,"multi-motive",780,60,380,440,0
"6338","25",38,"multi-motive",3082,380,40,420,0
"6339","25",39,"multi-motive",1278,20,380,400,1
"6341","25",41,"multi-motive",1014,280,280,560,1
"6342","25",42,"multi-motive",1107,180,340,520,1
"6343","25",43,"control",1089,120,360,480,1
"6344","25",44,"control",2443,20,380,400,0
"6345","25",45,"control",1691,60,380,440,1
"6346","25",46,"control",1620,280,280,560,1
"6347","25",47,"control",1418,240,300,540,0
"6348","25",48,"control",2616,180,340,520,1
"6349","25",49,"multi-motive",2697,100,380,480,1
"6350","25",50,"multi-motive",2617,240,300,540,1
"6351","25",51,"multi-motive",886,100,380,480,1
"6352","25",52,"control",1436,220,320,540,0
"6354","25",54,"control",2379,40,380,420,0
"6355","25",55,"control",2474,380,60,440,1
"6356","25",56,"control",1077,360,160,520,1
"6358","25",58,"control",2485,300,240,540,0
"6359","25",59,"control",1303,340,180,520,0
"6360","25",60,"control",1111,280,280,560,0
"6362","25",62,"multi-motive",1798,300,240,540,1
"6363","25",63,"multi-motive",1085,360,160,520,1
"6364","25",64,"control",1669,300,240,540,1
"6366","25",66,"control",827,40,380,420,1
"6367","25",67,"control",144,340,180,520,0
"6368","25",68,"control",1797,360,160,520,1
"6369","25",69,"control",1716,60,380,440,0
"6370","25",70,"control",1303,160,360,520,0
"6371","25",71,"control",1029,20,380,400,1
"6372","25",72,"control",3824,380,20,400,1
"6373","25",73,"multi-motive",2666,280,280,560,1
"6374","25",74,"multi-motive",2319,40,380,420,1
"6375","25",75,"multi-motive",1585,380,60,440,1
"6377","25",77,"multi-motive",1915,340,180,520,1
"6378","25",78,"multi-motive",1003,120,360,480,1
"6379","25",79,"multi-motive",1324,360,120,480,1
"6380","25",80,"multi-motive",3710,380,20,400,1
"6381","25",81,"multi-motive",1894,220,320,540,1
"6382","25",82,"multi-motive",3741,380,40,420,1
"6383","25",83,"multi-motive",1622,380,60,440,1
"6384","25",84,"multi-motive",785,40,380,420,1
"6385","26",1,"control",2466,360,120,480,1
"6386","26",2,"control",1556,300,240,540,1
"6387","26",3,"control",1404,240,300,540,1
"6388","26",4,"multi-motive",1025,340,180,520,0
"6389","26",5,"multi-motive",1998,280,280,560,0
"6390","26",6,"multi-motive",2922,120,360,480,0
"6391","26",7,"control",1807,120,360,480,0
"6392","26",8,"control",1155,380,100,480,1
"6393","26",9,"control",1080,160,360,520,1
"6394","26",10,"control",1019,340,180,520,1
"6395","26",11,"control",812,220,320,540,1
"6396","26",12,"control",1773,220,320,540,1
"6397","26",13,"control",1273,60,380,440,0
"6398","26",14,"control",1324,380,20,400,1
"6399","26",15,"control",1544,320,220,540,1
"6400","26",16,"control",2026,340,180,520,1
"6402","26",18,"control",1184,40,380,420,0
"6403","26",19,"multi-motive",1432,100,380,480,1
"6404","26",20,"multi-motive",1642,380,20,400,1
"6405","26",21,"multi-motive",3320,240,300,540,1
"6406","26",22,"multi-motive",1484,320,220,540,1
"6407","26",23,"multi-motive",3709,60,380,440,1
"6408","26",24,"multi-motive",1899,380,60,440,1
"6409","26",25,"multi-motive",1410,380,40,420,1
"6410","26",26,"multi-motive",1027,360,160,520,0
"6411","26",27,"multi-motive",1494,380,20,400,1
"6412","26",28,"control",2909,60,380,440,1
"6413","26",29,"control",1818,320,220,540,1
"6414","26",30,"control",1321,100,380,480,0
"6415","26",31,"multi-motive",1262,380,60,440,1
"6416","26",32,"multi-motive",835,240,300,540,1
"6417","26",33,"multi-motive",2170,380,100,480,1
"6418","26",34,"control",853,380,100,480,0
"6421","26",37,"multi-motive",1204,60,380,440,1
"6422","26",38,"multi-motive",2376,380,40,420,0
"6423","26",39,"multi-motive",1822,360,160,520,1
"6424","26",40,"multi-motive",1049,160,360,520,1
"6425","26",41,"multi-motive",1224,220,320,540,1
"6426","26",42,"multi-motive",1112,160,360,520,1
"6427","26",43,"control",1466,120,360,480,1
"6428","26",44,"control",1029,100,380,480,1
"6429","26",45,"control",1002,40,380,420,1
"6430","26",46,"control",1209,20,380,400,0
"6431","26",47,"control",2225,280,280,560,1
"6432","26",48,"control",1587,380,40,420,0
"6433","26",49,"multi-motive",1015,20,380,400,1
"6435","26",51,"multi-motive",815,120,360,480,1
"6436","26",52,"multi-motive",1654,360,120,480,1
"6438","26",54,"multi-motive",978,100,380,480,1
"6439","26",55,"control",1324,300,240,540,0
"6440","26",56,"control",1188,360,120,480,1
"6441","26",57,"control",909,380,60,440,1
"6443","26",59,"multi-motive",1929,180,340,520,1
"6444","26",60,"multi-motive",1206,280,280,560,1
"6445","26",61,"control",1285,240,300,540,0
"6446","26",62,"control",1171,160,360,520,0
"6447","26",63,"control",1102,360,160,520,1
"6448","26",64,"multi-motive",1605,180,340,520,1
"6449","26",65,"multi-motive",1464,40,380,420,1
"6450","26",66,"multi-motive",961,320,220,540,1
"6453","26",69,"control",1056,180,340,520,1
"6454","26",70,"multi-motive",1110,360,120,480,1
"6455","26",71,"multi-motive",2360,380,100,480,0
"6457","26",73,"control",1304,180,340,520,1
"6458","26",74,"control",2685,380,40,420,0
"6459","26",75,"control",1198,280,280,560,1
"6460","26",76,"control",3165,380,60,440,0
"6461","26",77,"control",1423,20,380,400,1
"6462","26",78,"control",1453,380,20,400,1
"6463","26",79,"multi-motive",884,220,320,540,1
"6464","26",80,"multi-motive",1018,40,380,420,1
"6465","26",81,"multi-motive",2939,20,380,400,1
"6466","26",82,"multi-motive",1887,300,240,540,0
"6467","26",83,"multi-motive",991,300,240,540,1
"6468","26",84,"multi-motive",731,340,180,520,1
"6469","27",1,"control",1398,60,380,440,0
"6471","27",3,"control",1255,360,160,520,0
"6473","27",5,"multi-motive",719,180,340,520,1
"6474","27",6,"multi-motive",1088,220,320,540,1
"6475","27",7,"multi-motive",879,340,180,520,1
"6476","27",8,"multi-motive",1789,360,120,480,1
"6477","27",9,"multi-motive",805,300,240,540,1
"6478","27",10,"multi-motive",669,40,380,420,1
"6479","27",11,"multi-motive",721,320,220,540,1
"6480","27",12,"multi-motive",1093,20,380,400,1
"6481","27",13,"control",739,380,20,400,0
"6482","27",14,"control",1083,240,300,540,0
"6483","27",15,"control",1191,220,320,540,0
"6484","27",16,"multi-motive",889,380,40,420,1
"6485","27",17,"multi-motive",895,60,380,440,1
"6486","27",18,"multi-motive",647,20,380,400,1
"6487","27",19,"control",1724,280,280,560,0
"6488","27",20,"control",717,120,360,480,1
"6489","27",21,"control",1602,40,380,420,0
"6490","27",22,"multi-motive",940,280,280,560,1
"6492","27",24,"multi-motive",751,40,380,420,1
"6493","27",25,"multi-motive",796,100,380,480,1
"6494","27",26,"multi-motive",779,120,360,480,1
"6495","27",27,"multi-motive",745,380,20,400,1
"6497","27",29,"control",1237,380,100,480,0
"6498","27",30,"control",2497,300,240,540,1
"6499","27",31,"control",1100,120,360,480,0
"6500","27",32,"control",959,280,280,560,0
"6501","27",33,"control",1263,380,60,440,0
"6503","27",35,"multi-motive",1453,380,20,400,1
"6504","27",36,"multi-motive",1609,380,100,480,1
"6505","27",37,"control",2110,180,340,520,1
"6506","27",38,"control",2567,100,380,480,1
"6507","27",39,"control",1007,360,120,480,0
"6508","27",40,"control",1051,380,40,420,0
"6509","27",41,"control",1374,340,180,520,0
"6510","27",42,"control",3289,240,300,540,1
"6511","27",43,"control",852,360,160,520,0
"6512","27",44,"control",984,300,240,540,0
"6513","27",45,"control",1099,380,40,420,0
"6514","27",46,"control",906,100,380,480,0
"6515","27",47,"control",1305,160,360,520,0
"6516","27",48,"control",1237,40,380,420,0
"6517","27",49,"multi-motive",912,360,120,480,1
"6518","27",50,"multi-motive",828,180,340,520,1
"6519","27",51,"multi-motive",811,220,320,540,1
"6520","27",52,"control",1247,360,120,480,0
"6521","27",53,"control",844,320,220,540,0
"6522","27",54,"control",849,320,220,540,0
"6523","27",55,"multi-motive",1227,380,40,420,1
"6524","27",56,"multi-motive",804,280,280,560,1
"6525","27",57,"multi-motive",1273,380,60,440,1
"6527","27",59,"multi-motive",783,300,240,540,1
"6528","27",60,"multi-motive",836,160,360,520,1
"6529","27",61,"control",1109,340,180,520,0
"6530","27",62,"control",876,380,100,480,0
"6531","27",63,"control",917,380,60,440,0
"6532","27",64,"multi-motive",1625,340,180,520,1
"6533","27",65,"multi-motive",1126,380,60,440,1
"6534","27",66,"multi-motive",981,120,360,480,1
"6535","27",67,"multi-motive",767,160,360,520,1
"6536","27",68,"multi-motive",1428,360,160,520,1
"6537","27",69,"multi-motive",755,360,160,520,1
"6538","27",70,"control",942,60,380,440,0
"6539","27",71,"control",997,20,380,400,0
"6540","27",72,"control",1192,160,360,520,0
"6541","27",73,"multi-motive",912,380,100,480,1
"6542","27",74,"multi-motive",877,240,300,540,1
"6543","27",75,"multi-motive",757,240,300,540,1
"6544","27",76,"control",1025,180,340,520,0
"6546","27",78,"control",1656,380,20,400,0
"6547","27",79,"control",1019,220,320,540,0
"6548","27",80,"control",2834,20,380,400,1
"6550","27",82,"multi-motive",733,320,220,540,1
"6551","27",83,"multi-motive",1140,100,380,480,1
"6552","27",84,"multi-motive",893,60,380,440,1
"6553","28",1,"control",1329,20,380,400,1
"6554","28",2,"control",2026,380,20,400,0
"6555","28",3,"control",3175,380,60,440,1
"6557","28",5,"multi-motive",1982,300,240,540,1
"6558","28",6,"multi-motive",1822,240,300,540,1
"6559","28",7,"control",2087,360,120,480,1
"6560","28",8,"control",1751,300,240,540,1
"6561","28",9,"control",1525,20,380,400,1
"6562","28",10,"multi-motive",863,20,380,400,1
"6563","28",11,"multi-motive",887,60,380,440,1
"6564","28",12,"multi-motive",931,320,220,540,1
"6565","28",13,"control",1508,180,340,520,1
"6566","28",14,"control",1480,280,280,560,1
"6567","28",15,"control",1000,180,340,520,1
"6568","28",16,"control",1281,60,380,440,1
"6569","28",17,"control",2534,380,40,420,0
"6570","28",18,"control",836,240,300,540,1
"6571","28",19,"control",1294,220,320,540,1
"6573","28",21,"control",900,60,380,440,1
"6574","28",22,"multi-motive",1486,300,240,540,1
"6575","28",23,"multi-motive",1388,380,40,420,1
"6576","28",24,"multi-motive",1136,160,360,520,1
"6577","28",25,"control",2254,320,220,540,1
"6579","28",27,"control",2074,340,180,520,1
"6580","28",28,"multi-motive",882,360,120,480,1
"6581","28",29,"multi-motive",1132,360,120,480,1
"6582","28",30,"multi-motive",1215,220,320,540,1
"6583","28",31,"multi-motive",1183,240,300,540,1
"6584","28",32,"multi-motive",1605,120,360,480,1
"6585","28",33,"multi-motive",2248,380,60,440,1
"6586","28",34,"control",1929,100,380,480,1
"6587","28",35,"control",3113,380,40,420,0
"6588","28",36,"control",1450,160,360,520,1
"6589","28",37,"control",1432,220,320,540,1
"6590","28",38,"control",1864,100,380,480,1
"6591","28",39,"control",1012,320,220,540,1
"6592","28",40,"multi-motive",1404,100,380,480,1
"6594","28",42,"multi-motive",1272,220,320,540,1
"6595","28",43,"multi-motive",1045,180,340,520,1
"6596","28",44,"multi-motive",983,280,280,560,1
"6597","28",45,"multi-motive",939,180,340,520,1
"6599","28",47,"control",2320,340,180,520,1
"6601","28",49,"control",1141,120,360,480,1
"6602","28",50,"control",1938,280,280,560,1
"6603","28",51,"control",3044,380,100,480,1
"6604","28",52,"control",1128,40,380,420,1
"6605","28",53,"control",1737,300,240,540,1
"6606","28",54,"control",2822,360,160,520,1
"6607","28",55,"control",1118,40,380,420,1
"6608","28",56,"control",2304,360,120,480,1
"6609","28",57,"control",2390,360,160,520,1
"6610","28",58,"multi-motive",1520,380,100,480,1
"6611","28",59,"multi-motive",1640,40,380,420,1
"6612","28",60,"multi-motive",1805,340,180,520,1
"6613","28",61,"multi-motive",1559,380,20,400,1
"6614","28",62,"multi-motive",2085,380,20,400,0
"6615","28",63,"multi-motive",2875,380,60,440,1
"6616","28",64,"control",1729,380,100,480,1
"6617","28",65,"control",1712,380,20,400,0
"6618","28",66,"control",2164,120,360,480,1
"6619","28",67,"control",1408,160,360,520,1
"6620","28",68,"control",1648,240,300,540,1
"6623","28",71,"multi-motive",1863,280,280,560,1
"6624","28",72,"multi-motive",1293,20,380,400,1
"6625","28",73,"multi-motive",3074,380,40,420,1
"6626","28",74,"multi-motive",1972,320,220,540,1
"6628","28",76,"multi-motive",929,120,360,480,1
"6629","28",77,"multi-motive",1657,100,380,480,1
"6630","28",78,"multi-motive",1910,340,180,520,1
"6631","28",79,"multi-motive",1468,360,160,520,1
"6632","28",80,"multi-motive",1067,60,380,440,1
"6633","28",81,"multi-motive",1895,40,380,420,1
"6634","28",82,"multi-motive",956,160,360,520,1
"6635","28",83,"multi-motive",1809,380,100,480,1
"6636","28",84,"multi-motive",2125,360,160,520,1
"6637","29",1,"control",1151,180,340,520,1
"6638","29",2,"control",778,160,360,520,1
"6640","29",4,"control",669,120,360,480,1
"6642","29",6,"control",993,60,380,440,1
"6643","29",7,"control",816,360,160,520,1
"6644","29",8,"control",1247,280,280,560,1
"6645","29",9,"control",1494,380,40,420,1
"6646","29",10,"control",1044,320,220,540,1
"6647","29",11,"control",775,20,380,400,1
"6648","29",12,"control",1052,100,380,480,1
"6649","29",13,"multi-motive",839,180,340,520,1
"6650","29",14,"multi-motive",992,40,380,420,1
"6651","29",15,"multi-motive",1099,380,100,480,1
"6652","29",16,"control",869,240,300,540,1
"6653","29",17,"control",1166,380,100,480,1
"6654","29",18,"control",1014,240,300,540,1
"6655","29",19,"control",994,300,240,540,1
"6656","29",20,"control",722,220,320,540,1
"6657","29",21,"control",995,340,180,520,1
"6658","29",22,"multi-motive",973,300,240,540,1
"6660","29",24,"multi-motive",983,160,360,520,1
"6661","29",25,"control",1064,380,100,480,1
"6662","29",26,"control",1161,380,40,420,1
"6663","29",27,"control",1307,60,380,440,1
"6664","29",28,"control",1398,40,380,420,1
"6665","29",29,"control",1180,40,380,420,1
"6667","29",31,"multi-motive",1214,240,300,540,1
